"route_id","shape_id","stop_id"
100048,21153003,45288
100048,21153003,45305
100048,21153003,57459
100048,21153003,58144
100048,21153003,59358
100048,21153003,59841
100048,21153003,59842
100048,21153003,80650
100048,21153003,80651
100048,21153003,80669
100048,21153003,80762
100048,21153003,80763
100048,21153003,80764
100048,21153003,80766
100048,21153003,80769
100048,21153003,80772
100048,21153003,80780
100048,21153003,80790
100048,21153003,84351
100048,21153003,84352
100048,21153003,84358
100048,21153003,84362
100048,21153003,84363
100048,21153003,84364
100048,21153003,84365
100048,21153003,84366
100048,21153003,84367
100048,21153003,84368
100048,21153003,85853
100048,21153003,85855
100060,30168005,57201
100060,30168005,57202
100060,30168005,57452
100060,30168005,60459
100060,30168005,60461
100060,30168005,60463
100060,30168005,60465
100060,30168005,60467
100060,30168005,60469
100060,30168005,60494
100060,30168005,62079
100060,30168005,62081
100060,30168005,62083
100060,30168005,62085
100060,30168005,62089
100060,30168005,62094
100060,30168005,62096
100060,30168005,62097
100060,30168005,62100
100060,30168005,62102
100060,30168005,62104
100060,30168005,62106
100060,30168005,62108
100060,30168005,62112
100060,30168005,62114
100060,30168005,62116
100060,30168005,62117
100060,30168005,62133
100060,30168005,62139
100060,30168005,62142
100060,30168005,62144
100060,30168005,62151
100060,30168005,62157
100060,30168005,62159
100060,30168005,62198
100060,30168005,62202
100060,30168005,62204
100060,30168005,62208
100060,30168005,62212
100060,30168005,62213
100060,30168005,62287
100060,30168005,62331
100060,30168005,99483
100060,41168002,57453
100060,41168002,60471
100060,41168002,60473
100060,41168002,60475
100060,41168002,60477
100060,41168002,60479
100060,41168002,60480
100060,41168002,60485
100060,41168002,60489
100060,41168002,60490
100060,41168002,60491
100060,41168002,62079
100060,41168002,62216
100060,41168002,62220
100060,41168002,62228
100060,41168002,62230
100060,41168002,62234
100060,41168002,62288
100060,41168002,62290
100060,41168002,62294
100060,41168002,62297
100060,41168002,62299
100060,41168002,62301
100060,41168002,62303
100060,41168002,62307
100060,41168002,62309
100060,41168002,62313
100060,41168002,62316
100060,41168002,62317
100060,41168002,62318
100060,41168002,62319
100060,41168002,62320
100060,41168002,62324
100060,41168002,62326
100060,41168002,62328
100060,41168002,62332
100060,41168002,62333
100060,41168002,99294
100060,41168003,57453
100060,41168003,60471
100060,41168003,60473
100060,41168003,60475
100060,41168003,60477
100060,41168003,60479
100060,41168003,60480
100060,41168003,60485
100060,41168003,60489
100060,41168003,60490
100060,41168003,60491
100060,41168003,62079
100060,41168003,62216
100060,41168003,62220
100060,41168003,62228
100060,41168003,62230
100060,41168003,62234
100060,41168003,62288
100060,41168003,62290
100060,41168003,62294
100060,41168003,62297
100060,41168003,62299
100060,41168003,62301
100060,41168003,62303
100060,41168003,62307
100060,41168003,62309
100060,41168003,62313
100060,41168003,62316
100060,41168003,62317
100060,41168003,62318
100060,41168003,62319
100060,41168003,62320
100060,41168003,62324
100060,41168003,62326
100060,41168003,62328
100060,41168003,62332
100060,41168003,62333
100060,41168003,99294
100062,11017003,531
100062,11017003,548
100062,11017003,570
100062,11017003,590
100062,11017003,600
100062,11017003,605
100062,11017003,619
100062,11017003,14070
100062,11017003,14200
100062,11017003,17950
100062,11017003,18740
100062,11017003,18760
100062,11017003,18770
100062,11017003,18790
100062,11017003,18800
100062,11017003,18810
100062,11017003,18820
100062,11017003,18830
100062,11017003,18840
100062,11017003,18850
100062,11017003,18860
100062,11017003,18870
100062,11017003,18880
100062,11017003,18890
100062,11017003,18900
100062,11017003,18910
100062,11017003,18920
100062,11017003,18930
100062,11017003,18940
100062,11017003,18941
100062,11017003,18942
100062,11017003,19440
100062,11017003,19470
100062,20017002,400
100062,20017002,420
100062,20017002,430
100062,20017002,450
100062,20017002,480
100062,20017002,500
100062,20017002,515
100062,20017002,2244
100062,20017002,13760
100062,20017002,13890
100062,20017002,17950
100062,20017002,17951
100062,20017002,17952
100062,20017002,17960
100062,20017002,17970
100062,20017002,17980
100062,20017002,17990
100062,20017002,18000
100062,20017002,18010
100062,20017002,18020
100062,20017002,18030
100062,20017002,18040
100062,20017002,18041
100062,20017002,18050
100062,20017002,18060
100062,20017002,18066
100062,20017002,18070
100062,20017002,18100
100062,20017002,18120
100062,20017002,19410
100068,10177002,620
100068,10177002,640
100068,10177002,660
100068,10177002,700
100068,10177002,992
100068,10177002,1010
100068,10177002,1040
100068,10177002,30635
100068,10177002,47972
100068,10177002,80437
100068,10177002,80462
100068,10177002,83751
100068,10177002,99252
100068,10177002,99254
100068,10177002,99264
100068,10177002,99267
100068,10177003,620
100068,10177003,640
100068,10177003,660
100068,10177003,700
100068,10177003,992
100068,10177003,1010
100068,10177003,1040
100068,10177003,30635
100068,10177003,80437
100068,10177003,80462
100068,10177003,83751
100068,10177003,99252
100068,10177003,99254
100068,10177003,99264
100068,10177003,99267
100068,21177008,250
100068,21177008,260
100068,21177008,300
100068,21177008,340
100068,21177008,361
100068,21177008,390
100068,21177008,80432
100068,21177008,80458
100068,21177008,83752
100068,21177008,99253
100068,21177008,99263
100068,21177008,99266
100068,21177008,99271
100072,30181003,42500
100072,30181003,42520
100072,30181003,42540
100072,30181003,42550
100072,30181003,42560
100072,30181003,42570
100072,30181003,42576
100072,30181003,57534
100072,30181003,57535
100072,30181003,57536
100072,30181003,57775
100072,30181003,57792
100072,30181003,58340
100072,30181003,58342
100072,30181003,58344
100072,30181003,59050
100072,30181003,59060
100072,30181003,59070
100072,30181003,59084
100072,30181003,59086
100072,30181003,59094
100072,30181003,59096
100072,30181003,59110
100072,30181003,59120
100072,30181003,59176
100072,30181003,59177
100072,30181003,59178
100072,30181003,59282
100072,30181003,60638
100072,30181003,60640
100072,30181003,80433
100072,30181003,80890
100072,30181003,81100
100072,30181003,81106
100072,30181003,81200
100072,30181003,83663
100072,30181003,83664
100072,30181003,83711
100072,30181003,83760
100072,30181003,83770
100072,30181003,83781
100072,30181003,83782
100072,30181003,83783
100072,30181003,83784
100072,30181003,83785
100072,30181003,83786
100072,30181003,83787
100072,30181003,83788
100072,30181004,42500
100072,30181004,42520
100072,30181004,42540
100072,30181004,42550
100072,30181004,42560
100072,30181004,42570
100072,30181004,42576
100072,30181004,60638
100072,30181004,60640
100072,30181004,80433
100072,30181004,83711
100072,30181004,83760
100072,30181004,83770
100072,30181004,83781
100072,30181004,83782
100072,30181004,83783
100072,30181004,83784
100072,30181004,83785
100072,30181004,83786
100072,30181004,83787
100072,30181004,83788
100072,41181005,42358
100072,41181005,42370
100072,41181005,42380
100072,41181005,42390
100072,41181005,42400
100072,41181005,42420
100072,41181005,42576
100072,41181005,57774
100072,41181005,57795
100072,41181005,57804
100072,41181005,57806
100072,41181005,57810
100072,41181005,59171
100072,41181005,59173
100072,41181005,59174
100072,41181005,59175
100072,41181005,59200
100072,41181005,59210
100072,41181005,59220
100072,41181005,59240
100072,41181005,59250
100072,41181005,59252
100072,41181005,59254
100072,41181005,59260
100072,41181005,59270
100072,41181005,59272
100072,41181005,59282
100072,41181005,59284
100072,41181005,59286
100072,41181005,61330
100072,41181005,61332
100072,41181005,80438
100072,41181005,80862
100072,41181005,81199
100072,41181005,81205
100072,41181005,83665
100072,41181005,83666
100072,41181005,83701
100072,41181005,83702
100072,41181005,83703
100072,41181005,83704
100072,41181005,83706
100072,41181005,83707
100072,41181005,83708
100072,41181005,83709
100072,41181005,83716
100072,41181005,83720
100072,41181005,83789
100072,41181006,42358
100072,41181006,42370
100072,41181006,42380
100072,41181006,42390
100072,41181006,42400
100072,41181006,42420
100072,41181006,42576
100072,41181006,57774
100072,41181006,57795
100072,41181006,57804
100072,41181006,57806
100072,41181006,57810
100072,41181006,61330
100072,41181006,61332
100072,41181006,80438
100072,41181006,81199
100072,41181006,83665
100072,41181006,83666
100072,41181006,83701
100072,41181006,83702
100072,41181006,83703
100072,41181006,83704
100072,41181006,83706
100072,41181006,83707
100072,41181006,83708
100072,41181006,83709
100072,41181006,83716
100072,41181006,83720
100072,41181006,83789
100073,10182002,42351
100073,10182002,42585
100073,10182002,58391
100073,10182002,60534
100073,10182002,60537
100073,10182002,60573
100073,10182002,60575
100073,10182002,60620
100073,10182002,60632
100073,10182002,60634
100073,10182002,60636
100073,10182002,60637
100073,10182002,61421
100073,10182002,61425
100073,10182002,61429
100073,10182002,61431
100073,10182002,61456
100073,10182002,61462
100073,10182002,61463
100073,10182002,61464
100073,10182002,61465
100073,10182002,61466
100073,10182002,61467
100073,10182002,61468
100073,10182002,61493
100073,10182002,61996
100073,10182002,61997
100073,10182002,61998
100073,10182002,61999
100073,10182002,80433
100073,21182004,58514
100073,21182004,60566
100073,21182004,60567
100073,21182004,60569
100073,21182004,60576
100073,21182004,60578
100073,21182004,60580
100073,21182004,61335
100073,21182004,61336
100073,21182004,61338
100073,21182004,61340
100073,21182004,61342
100073,21182004,61423
100073,21182004,61427
100073,21182004,61428
100073,21182004,61433
100073,21182004,61441
100073,21182004,61442
100073,21182004,61443
100073,21182004,61444
100073,21182004,61445
100073,21182004,61446
100073,21182004,61447
100073,21182004,61448
100073,21182004,61453
100073,21182004,61454
100073,21182004,61478
100073,21182004,61999
100073,21182004,80433
100074,10183003,42200
100074,10183003,42210
100074,10183003,47973
100074,10183003,47974
100074,10183003,50703
100074,10183003,50707
100074,10183003,50709
100074,10183003,50720
100074,10183003,50730
100074,10183003,50731
100074,10183003,50732
100074,10183003,50733
100074,10183003,50734
100074,10183003,50735
100074,10183003,50772
100074,10183003,50779
100074,10183003,53050
100074,10183003,53054
100074,10183003,53056
100074,10183003,53058
100074,10183003,57453
100074,10183003,58785
100074,10183003,79243
100074,10183003,80438
100074,10183003,80462
100074,10183003,80464
100074,10183003,80580
100074,10183003,80590
100074,10183003,80600
100074,10183003,83657
100074,10183003,85942
100074,10183003,85944
100074,10183003,85946
100074,10183003,85948
100074,10183003,85949
100074,10183003,85950
100074,10183003,85954
100074,10183003,85956
100074,10183003,85958
100074,10183003,85959
100074,10183003,85960
100074,10183003,85962
100074,10183003,85964
100074,10183003,85966
100074,10183003,85970
100074,10183003,85972
100074,10183003,85974
100074,10183003,85976
100074,10183005,42200
100074,10183005,42210
100074,10183005,47973
100074,10183005,47974
100074,10183005,50703
100074,10183005,50707
100074,10183005,50709
100074,10183005,50720
100074,10183005,50730
100074,10183005,50731
100074,10183005,50732
100074,10183005,50733
100074,10183005,50734
100074,10183005,50735
100074,10183005,50772
100074,10183005,50779
100074,10183005,53050
100074,10183005,53054
100074,10183005,53056
100074,10183005,53058
100074,10183005,57452
100074,10183005,58785
100074,10183005,79243
100074,10183005,80438
100074,10183005,80462
100074,10183005,80464
100074,10183005,80580
100074,10183005,80590
100074,10183005,80600
100074,10183005,83657
100074,10183005,85942
100074,10183005,85944
100074,10183005,85946
100074,10183005,85948
100074,10183005,85949
100074,10183005,85950
100074,10183005,85954
100074,10183005,85956
100074,10183005,85958
100074,10183005,85959
100074,10183005,85960
100074,10183005,85962
100074,10183005,85964
100074,10183005,85966
100074,10183005,85970
100074,10183005,85972
100074,10183005,85974
100074,10183005,85976
100074,21183004,42240
100074,21183004,42250
100074,21183004,50712
100074,21183004,50717
100074,21183004,50724
100074,21183004,50725
100074,21183004,50726
100074,21183004,50727
100074,21183004,50728
100074,21183004,50758
100074,21183004,50760
100074,21183004,50761
100074,21183004,50770
100074,21183004,50781
100074,21183004,50783
100074,21183004,50787
100074,21183004,53526
100074,21183004,53530
100074,21183004,53532
100074,21183004,53536
100074,21183004,53538
100074,21183004,57459
100074,21183004,58781
100074,21183004,59773
100074,21183004,79248
100074,21183004,80431
100074,21183004,80454
100074,21183004,80458
100074,21183004,80820
100074,21183004,83656
100074,21183004,85890
100074,21183004,85892
100074,21183004,85894
100074,21183004,85896
100074,21183004,85900
100074,21183004,85902
100074,21183004,85904
100074,21183004,85906
100074,21183004,85908
100074,21183004,85910
100074,21183004,85912
100074,21183004,85914
100074,21183004,85916
100074,21183004,85918
100074,21183004,85921
100074,21183004,85922
100074,21183004,85924
100074,21183004,85947
100078,10187004,61330
100078,10187004,61332
100078,10187004,61378
100078,10187004,61380
100078,10187004,61390
100078,10187004,61400
100078,10187004,61410
100078,10187004,61420
100078,10187004,61422
100078,10187004,61424
100078,10187004,61426
100078,10187004,61430
100078,10187004,61435
100078,10187004,61437
100078,10187004,61450
100078,10187004,61460
100078,10187004,61470
100078,10187004,61480
100078,10187004,61490
100078,10187004,61500
100078,10187004,61510
100078,10187004,61520
100078,10187004,61530
100078,10187004,61540
100078,10187004,61550
100078,10187004,61560
100078,10187004,61570
100078,10187004,61580
100078,10187004,61870
100078,10187004,80433
100078,10187004,83701
100078,10187004,83702
100078,10187004,83703
100078,10187004,83704
100078,10187004,83706
100078,10187004,83707
100078,10187004,83708
100078,10187004,83709
100078,10187004,83716
100078,10187004,83720
100078,10187004,83789
100078,21187002,60638
100078,21187002,60640
100078,21187002,61870
100078,21187002,80433
100078,21187002,83711
100078,21187002,83760
100078,21187002,83770
100078,21187002,83781
100078,21187002,83782
100078,21187002,83783
100078,21187002,83784
100078,21187002,83785
100078,21187002,83786
100078,21187002,83787
100078,21187002,83788
100089,10002005,575
100089,10002005,600
100089,10002005,605
100089,10002005,1250
100089,10002005,1260
100089,10002005,1690
100089,10002005,2330
100089,10002005,2360
100089,10002005,2550
100089,10002005,2690
100089,10002005,2710
100089,10002005,2720
100089,10002005,2730
100089,10002005,2740
100089,10002005,2760
100089,10002005,2770
100089,10002005,2780
100089,10002005,2790
100089,10002005,2800
100089,10002005,2810
100089,10002005,2820
100089,10002005,2830
100089,10002005,2840
100089,10002005,2850
100089,10002005,2860
100089,10002005,2870
100089,10002005,2880
100089,10002005,2890
100089,10002005,2900
100089,10002005,2910
100089,10002005,2911
100089,10002005,2920
100089,10002005,2930
100089,10002005,2940
100089,10002005,2950
100089,10002005,2960
100089,10002005,2970
100089,10002005,2980
100089,10002005,2995
100089,10002005,3000
100089,10002005,3010
100089,10002005,3030
100089,10002005,3032
100089,10002005,3033
100089,10002005,3034
100089,10002005,3035
100089,10002005,3036
100089,10002005,3037
100089,10002005,13277
100089,10002005,20829
100089,10002006,2850
100089,10002006,2860
100089,10002006,2870
100089,10002006,2880
100089,10002006,2890
100089,10002006,2900
100089,10002006,2910
100089,10002006,2911
100089,10002006,2920
100089,10002006,2930
100089,10002006,2940
100089,10002006,2950
100089,10002006,2960
100089,10002006,2970
100089,10002006,2980
100089,10002006,2995
100089,10002006,3000
100089,10002006,3010
100089,10002006,3030
100089,10002006,3032
100089,10002006,3033
100089,10002006,3034
100089,10002006,3035
100089,10002006,3036
100089,10002006,3037
100089,10002006,13277
100089,10002017,538
100089,10002017,558
100089,10002017,575
100089,10002017,600
100089,10002017,605
100089,10002017,1530
100089,10002017,1610
100089,10002017,1690
100089,10002017,2330
100089,10002017,2360
100089,10002017,2550
100089,10002017,2690
100089,10002017,2710
100089,10002017,2720
100089,10002017,2730
100089,10002017,2740
100089,10002017,2760
100089,10002017,2770
100089,10002017,2780
100089,10002017,2790
100089,10002017,2800
100089,10002017,2810
100089,10002017,2820
100089,10002017,2830
100089,10002017,2840
100089,10002017,20829
100089,10002019,575
100089,10002019,1250
100089,10002019,1260
100089,10002019,2850
100089,10002019,2860
100089,10002019,2870
100089,10002019,2880
100089,10002019,2890
100089,10002019,2900
100089,10002019,2910
100089,10002019,2911
100089,10002019,2920
100089,10002019,2930
100089,10002019,2940
100089,10002019,2950
100089,10002019,2960
100089,10002019,2970
100089,10002019,2980
100089,10002019,2995
100089,10002019,3000
100089,10002019,3010
100089,10002019,3030
100089,10002019,3032
100089,10002019,3033
100089,10002019,3034
100089,10002019,3035
100089,10002019,3036
100089,10002019,3037
100089,10002019,13277
100089,21002004,400
100089,21002004,420
100089,21002004,430
100089,21002004,450
100089,21002004,1270
100089,21002004,1280
100089,21002004,2180
100089,21002004,2200
100089,21002004,2220
100089,21002004,2244
100089,21002004,2550
100089,21002004,2570
100089,21002004,2580
100089,21002004,2590
100089,21002004,2600
100089,21002004,2610
100089,21002004,2620
100089,21002004,2630
100089,21002004,2640
100089,21002004,2660
100089,21002004,2670
100089,21002004,2672
100089,21002004,2680
100089,21002004,2850
100089,21002004,3150
100089,21002004,3151
100089,21002004,3152
100089,21002004,3153
100089,21002004,3154
100089,21002004,3155
100089,21002004,3156
100089,21002004,3160
100089,21002004,3190
100089,21002004,3200
100089,21002004,3210
100089,21002004,3220
100089,21002004,3230
100089,21002004,3240
100089,21002004,3250
100089,21002004,3271
100089,21002004,3280
100089,21002004,3293
100089,21002004,3300
100089,21002004,3310
100089,21002004,3320
100089,21002004,3330
100089,21002008,400
100089,21002008,420
100089,21002008,430
100089,21002008,450
100089,21002008,1270
100089,21002008,1280
100089,21002008,2220
100089,21002008,2850
100089,21002008,3150
100089,21002008,3151
100089,21002008,3152
100089,21002008,3153
100089,21002008,3154
100089,21002008,3155
100089,21002008,3156
100089,21002008,3160
100089,21002008,3190
100089,21002008,3200
100089,21002008,3210
100089,21002008,3220
100089,21002008,3230
100089,21002008,3240
100089,21002008,3250
100089,21002008,3271
100089,21002008,3280
100089,21002008,3293
100089,21002008,3300
100089,21002008,3310
100089,21002008,3320
100089,21002008,3330
100089,21002013,400
100089,21002013,420
100089,21002013,430
100089,21002013,450
100089,21002013,480
100089,21002013,500
100089,21002013,515
100089,21002013,1471
100089,21002013,2180
100089,21002013,2200
100089,21002013,2220
100089,21002013,2244
100089,21002013,2550
100089,21002013,2570
100089,21002013,2580
100089,21002013,2590
100089,21002013,2600
100089,21002013,2610
100089,21002013,2620
100089,21002013,2630
100089,21002013,2640
100089,21002013,2660
100089,21002013,2670
100089,21002013,2672
100089,21002013,2680
100099,30208005,64308
100099,30208005,64330
100099,30208005,64332
100099,30208005,64333
100099,30208005,64341
100099,30208005,64358
100099,30208005,64401
100099,30208005,64403
100099,30208005,64405
100099,30208005,64408
100099,30208005,64409
100099,30208005,64411
100099,30208005,64413
100099,30208005,64414
100099,30208005,64415
100099,30208005,64421
100099,30208005,64448
100099,30208005,64450
100099,30208005,64470
100099,30208005,64480
100099,30208005,64490
100099,30208005,64540
100099,30208005,64548
100099,30208005,64557
100099,30208005,64572
100099,30208005,64585
100099,30208005,64586
100099,30208005,80480
100099,30208005,80484
100099,30208005,81704
100099,30208005,82425
100099,30208005,85386
100099,30208005,85782
100099,30208005,85791
100099,30208005,85796
100099,41208004,64308
100099,41208004,64329
100099,41208004,64340
100099,41208004,64358
100099,41208004,64397
100099,41208004,64398
100099,41208004,64399
100099,41208004,64402
100099,41208004,64406
100099,41208004,64409
100099,41208004,64411
100099,41208004,64413
100099,41208004,64414
100099,41208004,64416
100099,41208004,64417
100099,41208004,64419
100099,41208004,64425
100099,41208004,64451
100099,41208004,64456
100099,41208004,64512
100099,41208004,64554
100099,41208004,64559
100099,41208004,64568
100099,41208004,64569
100099,41208004,64582
100099,41208004,64593
100099,41208004,65090
100099,41208004,65130
100099,41208004,65140
100099,41208004,80486
100099,41208004,80488
100099,41208004,81692
100099,41208004,85388
100099,41208004,85781
100099,41208004,85791
100099,41208004,85792
100099,41208004,85796
100101,10021002,531
100101,10021002,548
100101,10021002,570
100101,10021002,590
100101,10021002,619
100101,10021002,15140
100101,10021002,15145
100101,10021002,15190
100101,10021002,15204
100101,10021002,15205
100101,10021002,15206
100101,10021002,15207
100101,10021002,15212
100101,10021002,15230
100101,10021002,19921
100101,10021002,19930
100101,10021002,19940
100101,10021002,22261
100101,10021002,22560
100101,10021002,22570
100101,10021002,22580
100101,10021002,22590
100101,10021002,22600
100101,10021002,22620
100101,10021002,22630
100101,10021002,22640
100101,10021002,22650
100101,10021002,22660
100101,10021002,22680
100101,10021002,22700
100101,10021002,22710
100101,10021002,22730
100101,10021002,22750
100101,10021002,22770
100101,10021002,22780
100101,10021002,22790
100101,10021002,22820
100101,10021002,30635
100101,10021007,548
100101,10021007,570
100101,10021007,590
100101,10021007,600
100101,10021007,1559
100101,10021007,1561
100101,10021007,22264
100101,10021007,22280
100101,10021007,22290
100101,10021007,22300
100101,10021007,22320
100101,10021007,22330
100101,10021007,22340
100101,10021007,22360
100101,10021007,22370
100101,10021007,22380
100101,10021007,22390
100101,10021007,22400
100101,10021007,22410
100101,10021007,22420
100101,10021007,22430
100101,10021007,22440
100101,10021007,22450
100101,10021007,22460
100101,10021007,22470
100101,10021007,22480
100101,10021007,22490
100101,10021007,22500
100101,10021007,22510
100101,10021007,22520
100101,10021007,22530
100101,10021007,22540
100101,10021007,22550
100101,10021007,22560
100101,10021007,22570
100101,10021007,22580
100101,10021007,22590
100101,10021007,22600
100101,10021007,22620
100101,10021007,22630
100101,10021007,22640
100101,10021007,22650
100101,10021007,22660
100101,10021007,22680
100101,10021007,22700
100101,10021007,22710
100101,10021007,22820
100101,10021372,15140
100101,10021372,15145
100101,10021372,15190
100101,10021372,15204
100101,10021372,15205
100101,10021372,15206
100101,10021372,15207
100101,10021372,15212
100101,10021372,15230
100101,10021372,19921
100101,10021372,19930
100101,10021372,19940
100101,10021372,22260
100101,10021372,22261
100101,10021372,22557
100101,10021372,22560
100101,10021372,22570
100101,10021372,22580
100101,10021372,22590
100101,10021372,22600
100101,10021372,22620
100101,10021372,22630
100101,10021372,22640
100101,10021372,22650
100101,10021372,22660
100101,10021372,22680
100101,10021372,22700
100101,10021372,22710
100101,10021372,22730
100101,10021372,22750
100101,10021372,22770
100101,10021372,22780
100101,10021372,22790
100101,10021372,22820
100101,10021372,30635
100101,10021380,15140
100101,10021380,15145
100101,10021380,15190
100101,10021380,15204
100101,10021380,15205
100101,10021380,15206
100101,10021380,15207
100101,10021380,15212
100101,10021380,15230
100101,10021380,19921
100101,10021380,19930
100101,10021380,19940
100101,10021380,22261
100101,10021380,22560
100101,10021380,22570
100101,10021380,22580
100101,10021380,22590
100101,10021380,22600
100101,10021380,22620
100101,10021380,22630
100101,10021380,22640
100101,10021380,22650
100101,10021380,22660
100101,10021380,22680
100101,10021380,22700
100101,10021380,22710
100101,10021380,22730
100101,10021380,22750
100101,10021380,22770
100101,10021380,22780
100101,10021380,22790
100101,10021380,22820
100101,10021380,30635
100101,21021004,400
100101,21021004,420
100101,21021004,431
100101,21021004,468
100101,21021004,490
100101,21021004,515
100101,21021004,7430
100101,21021004,15201
100101,21021004,15202
100101,21021004,15203
100101,21021004,15211
100101,21021004,15380
100101,21021004,15395
100101,21021004,15451
100101,21021004,15460
100101,21021004,19898
100101,21021004,19980
100101,21021004,22553
100101,21021004,22557
100101,21021004,22830
100101,21021004,22860
100101,21021004,22870
100101,21021004,22880
100101,21021004,22900
100101,21021004,22912
100101,21021004,22940
100101,21021004,22950
100101,21021004,22970
100101,21021004,22990
100101,21021004,23000
100101,21021004,23010
100101,21021004,23020
100101,21021004,23030
100101,21021004,23050
100101,21021004,23060
100101,21021005,400
100101,21021005,420
100101,21021005,431
100101,21021005,468
100101,21021005,490
100101,21021005,515
100101,21021005,7430
100101,21021005,15201
100101,21021005,15202
100101,21021005,15203
100101,21021005,15211
100101,21021005,15380
100101,21021005,15395
100101,21021005,15451
100101,21021005,15460
100101,21021005,19898
100101,21021005,19980
100101,21021005,22260
100101,21021005,22553
100101,21021005,22557
100101,21021005,22830
100101,21021005,22860
100101,21021005,22870
100101,21021005,22880
100101,21021005,22900
100101,21021005,22912
100101,21021005,22940
100101,21021005,22950
100101,21021005,22970
100101,21021005,22990
100101,21021005,23000
100101,21021005,23010
100101,21021005,23020
100101,21021005,23030
100101,21021005,23050
100101,21021005,23060
100101,21021008,420
100101,21021008,431
100101,21021008,468
100101,21021008,481
100101,21021008,1558
100101,21021008,1562
100101,21021008,22264
100101,21021008,22280
100101,21021008,22290
100101,21021008,22300
100101,21021008,22320
100101,21021008,22330
100101,21021008,22340
100101,21021008,22360
100101,21021008,22370
100101,21021008,22380
100101,21021008,22390
100101,21021008,22400
100101,21021008,22410
100101,21021008,22420
100101,21021008,22430
100101,21021008,22440
100101,21021008,22450
100101,21021008,22460
100101,21021008,22470
100101,21021008,22480
100101,21021008,22490
100101,21021008,22500
100101,21021008,22510
100101,21021008,22520
100101,21021008,22530
100101,21021008,22540
100101,21021008,22550
100101,21021008,22560
100101,21021008,22830
100101,21021008,22940
100101,21021008,22950
100101,21021008,22970
100101,21021008,22990
100101,21021008,23000
100101,21021008,23010
100101,21021008,23020
100101,21021008,23030
100101,21021008,23050
100101,21021008,23060
100101,21021008,23070
100101,21021008,23080
100104,30212007,620
100104,30212007,628
100104,30212007,648
100104,30212007,670
100104,30212007,700
100104,30212007,720
100104,30212007,8494
100104,30212007,67014
100104,30212007,67021
100104,30212007,67022
100104,30212007,67026
100104,30212007,67028
100104,30212007,67032
100104,30212007,67034
100104,30212007,85410
100104,30212008,620
100104,30212008,628
100104,30212008,648
100104,30212008,670
100104,30212008,700
100104,30212008,1040
100104,30212008,1050
100104,30212008,67014
100104,30212008,67019
100104,30212008,67022
100104,41212005,250
100104,41212005,280
100104,41212005,320
100104,41212005,360
100104,41212005,375
100104,41212005,67013
100104,41212005,67015
100104,41212005,79878
100104,41212006,250
100104,41212006,280
100104,41212006,320
100104,41212006,360
100104,41212006,375
100104,41212006,8590
100104,41212006,67015
100104,41212006,67023
100104,41212006,79862
100104,41212006,79864
100104,41212006,79872
100104,41212006,79874
100104,41212006,79878
100111,10022002,22264
100111,10022002,22280
100111,10022002,22290
100111,10022002,22300
100111,10022002,22320
100111,10022002,22330
100111,10022002,22340
100111,10022002,22360
100111,10022002,22370
100111,10022002,22380
100111,10022002,22390
100111,10022002,22400
100111,10022002,22410
100111,10022002,22420
100111,10022002,22430
100111,10022002,22440
100111,10022002,22450
100111,10022002,22460
100111,10022002,22470
100111,10022002,22480
100111,10022002,22490
100111,10022002,22500
100111,10022002,85203
100111,10022002,85205
100111,10022002,85210
100111,10022002,85220
100111,10022002,85230
100111,10022007,19790
100111,10022007,19810
100111,10022007,19830
100111,10022007,19850
100111,10022007,19861
100111,10022007,22184
100111,10022007,22264
100111,10022007,22280
100111,10022007,22290
100111,10022007,22300
100111,10022007,22320
100111,10022007,22330
100111,10022007,22340
100111,10022007,22360
100111,10022007,22370
100111,10022007,22380
100111,10022007,22390
100111,10022007,22400
100111,10022007,22410
100111,10022007,22420
100111,10022007,22430
100111,10022007,22440
100111,10022007,22450
100111,10022007,22460
100111,10022007,22470
100111,10022007,22480
100111,10022007,22490
100111,10022007,22500
100111,10022007,31731
100111,10022007,31736
100111,10022007,36390
100111,10022007,39420
100111,10022007,39428
100111,10022007,39429
100111,10022007,39438
100111,10022007,39439
100111,10022007,39440
100111,10022007,39441
100111,10022007,39442
100111,10022007,39443
100111,10022007,39445
100111,10022007,39446
100111,10022007,39447
100111,10022007,39448
100111,10022007,39450
100111,10022007,39451
100111,10022007,39452
100111,10022007,39453
100111,10022007,39454
100111,10022007,39455
100111,10022007,39456
100111,10022007,85203
100111,10022007,85205
100111,10022007,85210
100111,10022007,85220
100111,10022007,85230
100111,21022005,20050
100111,21022005,20070
100111,21022005,20090
100111,21022005,20110
100111,21022005,22165
100111,21022005,22174
100111,21022005,22260
100111,21022005,22261
100111,21022005,22264
100111,21022005,31818
100111,21022005,36390
100111,21022005,39790
100111,21022005,39800
100111,21022005,39810
100111,21022005,39820
100111,21022005,39830
100111,21022005,39840
100111,21022005,39850
100111,21022005,39860
100111,21022005,39870
100111,21022005,39880
100111,21022005,39890
100111,21022005,39900
100111,21022005,39910
100111,21022005,39920
100111,21022005,39930
100111,21022005,39940
100111,21022005,39955
100111,21022005,39965
100111,21022005,39983
100113,10221012,65305
100113,10221012,67015
100113,10221012,67100
100113,10221012,67110
100113,10221012,67130
100113,10221012,67140
100113,10221012,67150
100113,10221012,67160
100113,10221012,67170
100113,10221012,67180
100113,10221012,67190
100113,10221012,67200
100113,10221012,67210
